Source,Target,Weight,Type
М.И.Невзоров,С.С.Бобров,1,directed
М.И.Невзоров,М.Г.Гаврилов,1,directed
М.И.Невзоров,С.И.Гамалея,1,directed
М.И.Невзоров,Д.И.Дмитревский,1,directed
М.И.Невзоров,А.М.Дмитриев-Мамонов,1,directed
М.И.Невзоров,И.М.Долгоруков,1,directed
М.И.Невзоров,Н.М.Карамзин,1,directed
М.И.Невзоров,В.Я.Колокольников,1,directed
М.И.Невзоров,А.М.Кутузов,1,directed
М.И.Невзоров,П.Г.Левшин,1,directed
М.И.Невзоров,И.В.Лопухин,1,directed
М.И.Невзоров,П.И.Макаров,1,directed
М.И.Невзоров,М.Н.Муравьев,1,directed
М.И.Невзоров,Н.И.Новиков,1,directed
М.И.Невзоров,С.И.Плещеев,1,directed
М.И.Невзоров,И.П.Тургенев,1,directed
М.Неелов,М.Комаров,1,directed
Н.А.Неелова,Н.И.Новиков,1,directed
И.Некрасов,И.П.Степанов,1,directed
Ю.А.Нелединский-Мелецкий,Г.Р.Державин,1,directed
Ю.А.Нелединский-Мелецкий,И.И.Дмитриев,1,directed
Ю.А.Нелединский-Мелецкий,ЕкатеринаII,1,directed
Ю.А.Нелединский-Мелецкий,В.В.Капнист,1,directed
Ю.А.Нелединский-Мелецкий,Н.М.Карамзин,1,directed
Ю.А.Нелединский-Мелецкий,И.В.Лопухин,1,directed
Ю.А.Нелединский-Мелецкий,Н.И.Панин,1,directed
Ю.А.Нелединский-Мелецкий,М.М.Херасков,1,directed
И.В.Нехачин,И.Н.Болтин,1,directed
И.В.Нехачин,И.Н.Водопьянов,1,directed
И.В.Нехачин,И.И.Голиков,1,directed
И.В.Нехачин,В.Д.Голицын,1,directed
И.В.Нехачин,ЕкатеринаII,1,directed
И.В.Нехачин,М.В.Ломоносов,1,directed
И.В.Нехачин,Е.П.Люценко,1,directed
И.В.Нехачин,М.М.Щербатов,1,directed
И.В.Нехачин,Ф.А.Эмин,1,directed
В.Н.Нечаев,М.Н.Муравьев,1,directed
П.О.Нечаев,ЕкатеринаII,1,directed
П.П.Никифоров,С.М.Лагов,1,directed
П.П.Никифоров,С.П.Никифоров,1,directed
П.П.Никифоров,И.Ф.Румянцев,1,directed
П.П.Никифоров,И.П.Степанов,1,directed
С.П.Никифоров,Н.П.Никифорова,1,directed
Н.П.Никифорова,С.П.Никифоров,1,directed
Н.П.Никифорова,И.Г.Туманский,1,directed
Н.Н.Николев,ЕкатеринаII,1,directed
Н.Н.Николев,Н.П.Николев,1,directed
А.С.Никольский,И.А.Алексеев,1,directed
А.С.Никольский,П.М.Карабанов,1,directed
А.С.Никольский,П.Г.Левшин,1,directed
А.С.Никольский,Т.С.Мальгин,1,directed
Е.К.Нилова,Г.Р.Державин,1,directed
Е.К.Нилова,М.Г.Орлова,1,directed
В.В.Новиков,Н.И.Страхов,1,directed
И.Я.Новиков,П.И.Богданович,1,directed
И.Я.Новиков,В.С.Кряжев,1,directed
И.Я.Новиков,И.В.Новиков,1,directed
Н.И.Новиков,П.А.Алексеев,1,directed
Н.И.Новиков,М.И.Багрянский,1,directed
Н.И.Новиков,Н.Н.Бантыш-Каменский,1,directed
Н.И.Новиков,А.И.Богданов,1,directed
Н.И.Новиков,П.И.Богданович,1,directed
Н.И.Новиков,А.Т.Болотов,1,directed
Н.И.Новиков,М.И.Веревкин,1,directed
Н.И.Новиков,С.И.Гамалея,1,directed
Н.И.Новиков,П.И.Голенищев-Кутузов,1,directed
Н.И.Новиков,З.А.Горюшкин,1,directed
Н.И.Новиков,М.Гумилевский,1,directed
Н.И.Новиков,Л.Я.Давыдовский,1,directed
Н.И.Новиков,Е.Р.Дашкова,1,directed
Н.И.Новиков,И.А.Дмитревский,1,directed
Н.И.Новиков,ЕкатеринаII,1,directed
Н.И.Новиков,И.П.Елагин,1,directed
Н.И.Новиков,А.С.Зертис-Каменский,1,directed
Н.И.Новиков,А.Д.Кантемир,1,directed
Н.И.Новиков,Н.М.Карамзин,1,directed
Н.И.Новиков,Ф.П.Ключарев,1,directed
Н.И.Новиков,Я.Б.Княжнин,1,directed
Н.И.Новиков,Ф.Я.Козельский,1,directed
Н.И.Новиков,Г.В.Козицкий,1,directed
Н.И.Новиков,К.А.Кондратович,1,directed
Н.И.Новиков,Г.О.Конисский,1,directed
Н.И.Новиков,В.В.Крестинин,1,directed
Н.И.Новиков,Н.Г.Курганов,1,directed
Н.И.Новиков,А.М.Кутузов,1,directed
Н.И.Новиков,П.Г.Левшин,1,directed
Н.И.Новиков,И.В.Лопухин,1,directed
Н.И.Новиков,В.И.Лукин,1,directed
Н.И.Новиков,В.И.Майков,1,directed
Н.И.Новиков,А.Ф.Малиновский,1,directed
Н.И.Новиков,И.И.Мелиссино,1,directed
Н.И.Новиков,С.Г.Миславский,1,directed
Н.И.Новиков,М.Н.Муравьев,1,directed
Н.И.Новиков,Н.И.Панин,1,directed
Н.И.Новиков,А.А.Петров,1,directed
Н.И.Новиков,В.П.Петров,1,directed
Н.И.Новиков,А.И.Подобедов,1,directed
Н.И.Новиков,М.И.Попов,1,directed
Н.И.Новиков,П.С.Потемкин,1,directed
Н.И.Новиков,Е.Прокопович,1,directed
Н.И.Новиков,А.Н.Радищев,1,directed
Н.И.Новиков,А.А.Ржевский,1,directed
Н.И.Новиков,В.Г.Рубан,1,directed
Н.И.Новиков,Б.А.Селлий,1,directed
Н.И.Новиков,Д.С.Семенов-Руднев,1,directed
Н.И.Новиков,А.П.Сумароков,1,directed
Н.И.Новиков,В.В.Тузов,1,directed
Н.И.Новиков,И.П.Тургенев,1,directed
Н.И.Новиков,Д.И.Фонвизин,1,directed
Н.И.Новиков,М.М.Херасков,1,directed
Н.И.Новиков,М.Д.Чулков,1,directed
Н.И.Новиков,М.М.Щербатов,1,directed
Н.И.Новиков,Ф.А.Эмин,1,directed
Д.М.Огиевский,Е.И.Костров,1,directed
К.Я.Озерецковский,Н.Я.Озерецковский,1,directed
Н.Я.Озерецковский,Н.М.Карамзин,1,directed
Н.Я.Озерецковский,Я.Б.Княжнин,1,directed
Н.Я.Озерецковский,С.П.Крашенинников,1,directed
Н.Я.Озерецковский,И.И.Лепехин,1,directed
Н.Я.Озерецковский,М.В.Ломоносов,1,directed
Н.Я.Озерецковский,К.Я.Озерецковский,1,directed
Н.Я.Озерецковский,А.Ф.Севастьянов,1,directed
Н.Я.Озерецковский,А.П.Хвостова,1,directed
П.А.Озеров,М.И.Антоновский,1,directed
П.А.Озеров,Н.И.Новиков,1,directed
П.А.Озеров,А.Н.Радищев,1,directed
П.А.Озеров,И.Г.Рахманинов,1,directed
М.М.Окулов,Г.Л.Брайко,1,directed
М.М.Окулов,Н.И.Даниловский,1,directed
М.М.Окулов,А.М.Кутузов,1,directed
М.М.Окулов,Н.И.Новиков,1,directed
А.Г.Окунев,Г.Р.Державин,1,directed
А.В.Олешев,ЕкатеринаII,1,directed
А.В.Олешев,М.Н.Муравьев,1,directed
А.В.Олешев,Н.И.Новиков,1,directed
А.В.Олешев,В.Г.Рубан,1,directed
А.В.Олсуфьев,Н.Н.Бантыш-Каменский,1,directed
А.В.Олсуфьев,С.С.Волчков,1,directed
А.В.Олсуфьев,И.С.Горлицкий,1,directed
А.В.Олсуфьев,ЕкатеринаII,1,directed
А.В.Олсуфьев,М.В.Ломоносов,1,directed
А.В.Олсуфьев,Н.И.Новиков,1,directed
А.В.Олсуфьев,А.П.Сумароков,1,directed
А.В.Олсуфьев,В.Н.Татищев,1,directed
А.В.Олсуфьев,В.К.Тредиаковский,1,directed
А.В.Олсуфьев,Я.Я.Штелин,1,directed
А.П.Орлов,А.Т.Болотов,1,directed
А.П.Орлов,Н.М.Карамзин,1,directed
М.Г.Орлова,Г.Р.Державин,1,directed
М.Г.Орлова,Е.К.Нилова,1,directed
Н.П.Осипов,Ип.Ф.Богданович,1,directed
Н.П.Осипов,П.И.Богданович,1,directed
Н.П.Осипов,Г.Р.Державин,1,directed
Н.П.Осипов,А.М.Котельницкий,1,directed
Н.П.Осипов,Н.А.Львов,1,directed
Н.П.Осипов,А.Н.Радищев,1,directed
Т.И.Остервальд,Н.Н.Бантыш-Каменский,1,directed
Т.И.Остервальд,Ф.Г.Волков,1,directed
Т.И.Остервальд,С.А.Порошин,1,directed
Т.И.Остервальд,А.П.Сумароков,1,directed
П.П.Острогорский,Н.М.Карамзин,1,directed
П.П.Острогорский,М.В.Ломоносов,1,directed
П.П.Острогорский,А.Н.Радищев,1,directed
М.Пéтрович,П.П.Петров-Шапошников,1,directed
М.Пéтрович,ЕкатеринаII,1,directed
М.Пéтрович,Н.М.Карамзин,1,directed
М.Пéтрович,Г.О.Конисский,1,directed
М.Пéтрович,А.П.Сумароков,1,directed
Г.А.Павинский,С.П.Крашенинников,1,directed
Г.А.Павинский,В.К.Тредиаковский,1,directed
В.Павлов,Д.П.Горчаков,1,directed
В.Павлов,А.М.Дмитриев-Мамонов,1,directed
В.Павлов,ЕкатеринаII,1,directed
Н.Павлов,А.Г.Решетников,1,directed
Л.Павловский,В.Богородский,1,directed
Л.Павловский,Е.А.Болховитинов,1,directed
Л.Павловский,Д.С.Семенов-Руднев,1,directed
Л.Павловский,П.Г.Левшин,1,directed
Л.Павловский,П.И.Фонвизин,1,directed
М.Г.Падерин,А.А.Барсов,1,directed
М.Г.Падерин,И.И.Мелиссино,1,directed
М.Г.Падерин,В.С.Подшивалов,1,directed
М.Г.Падерин,П.И.Фонвизин,1,directed
М.Г.Падерин,М.М.Херасков,1,directed
М.Г.Падерин,Х.А.Чеботарев,1,directed
М.Г.Падерин,И.И.Шувалов,1,directed
Г.А.Пакатский,А.С.Братановский-Романенко,1,directed
Г.А.Пакатский,Г.Р.Державин,1,directed
Г.А.Пакатский,А.И.Подобедов,1,directed
Г.А.Пакатский,И.П.Хмельницкий,1,directed
А.А.Палицын,И.И.Бахтин,1,directed
А.А.Палицын,Ип.Ф.Богданович,1,directed
А.А.Палицын,Ив.Ф.Богданович,1,directed
А.А.Палицын,Е.А.Болховитинов,1,directed
А.А.Палицын,Г.Р.Державин,1,directed
А.А.Палицын,И.И.Дмитриев,1,directed
А.А.Палицын,В.В.Капнист,1,directed
А.А.Палицын,Н.М.Карамзин,1,directed
А.А.Палицын,Я.Б.Княжнин,1,directed
А.А.Палицын,Е.И.Костров,1,directed
А.А.Палицын,М.В.Ломоносов,1,directed
А.А.Палицын,Н.А.Львов,1,directed
А.А.Палицын,В.И.Майков,1,directed
А.А.Палицын,Ю.А.Нелединский-Мелецкий,1,directed
А.А.Палицын,В.П.Петров,1,directed
А.А.Палицын,П.С.Потемкин,1,directed
А.А.Палицын,А.П.Сумароков,1,directed
А.А.Палицын,Д.И.Фонвизин,1,directed
А.П.Палладоклис,ЕкатеринаII,1,directed
А.П.Палладоклис,П.Крайский,1,directed
А.П.Палладоклис,П.Г.Левшин,1,directed
А.П.Палладоклис,Н.И.Панин,1,directed
И.И.Панаев,И.У.Ванслов,1,directed
И.И.Панаев,Г.Р.Державин,1,directed
И.И.Панаев,И.А.Дмитревский,1,directed
И.И.Панаев,А.И.Дмитриев,1,directed
И.И.Панаев,И.И.Дмитриев,1,directed
И.И.Панаев,Н.М.Карамзин,1,directed
И.И.Панаев,Я.Б.Княжнин,1,directed
И.И.Панаев,И.В.Лопухин,1,directed
И.И.Панаев,Н.И.Новиков,1,directed
И.И.Панаев,И.Д.Прянишников,1,directed
И.И.Панаев,М.А.Пушкин,1,directed
И.И.Панаев,А.Н.Радищев,1,directed
И.И.Панаев,И.П.Тургенев,1,directed
И.И.Панаев,Д.И.Фонвизин,1,directed
И.И.Панаев,М.М.Херасков,1,directed
М.О.Парпура,Г.Р.Державин,1,directed
М.О.Парпура,В.Я.Джунковский,1,directed
П.И.Пастухов,А.А.Барсов,1,directed
П.И.Пастухов,С.Г.Домашнев,1,directed
П.И.Пастухов,С.Ф.Наковальнин,1,directed
П.И.Пастухов,С.А.Порошин,1,directed
П.И.Пастухов,П.С.Свистунов,1,directed
П.И.Пастухов,А.П.Сумароков,1,directed
П.И.Пастухов,Н.С.Титов,1,directed
И.В.Паузе,Э.Глюк,1,directed
М.С.Пахомов,А.А.Барсов,1,directed
М.С.Пахомов,И.И.Сидоровский,1,directed
М.С.Пахомов,И.Ф.Янковичдемириево,1,directed
П.А.Пельский,Г.Р.Державин,1,directed
П.А.Пельский,И.И.Дмитриев,1,directed
П.А.Пельский,ЕкатеринаII,1,directed
П.А.Пельский,Н.М.Карамзин,1,directed
П.А.Пельский,В.С.Подшивалов,1,directed
П.А.Пельский,И.Г.Рахманинов,1,directed
П.А.Пельский,В.К.Тредиаковский,1,directed
А.И.Перепечин,ЕкатеринаII,1,directed
А.И.Перепечин,Н.М.Карамзин,1,directed
А.И.Перепечин,М.М.Херасков,1,directed
